ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,9,"5,864",0,"17,145",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,10,"5,565",0,"19,838",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,11,"4,756",0,"12,343",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,12,"3,236",0,"8,697",0,0,0,0,0,0,0,0,Horseshoe Bend NMP,HOBE,National Military Park,Southeast ,AL,2022,"67,773",0,"201,427",0,0,0,0,0,0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,1,"152,015","12,443","439,158","12,443",0,0,100,"2,400",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,2,"240,294","12,312","664,331","12,312",0,0,13,"2,446",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,3,"286,198","12,371","800,907","12,371",0,0,79,"3,333",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,4,"290,655","12,405","799,916","12,405",0,0,0,"2,792",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,5,"219,394","12,447","622,949","12,447",0,0,0,"3,065",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,6,"314,623","12,848","870,494","12,848",0,0,70,"3,183",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,7,"224,339","12,668","649,527","12,668",0,0,0,"3,761",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,8,"121,300","12,362","359,168","12,362",0,0,0,"2,432",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,9,"112,049","12,396","353,686","12,396",0,0,0,"3,342",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,10,"231,618","12,587","641,603","12,587",0,0,0,"2,433",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,11,"251,837","12,832","716,822","12,832",0,0,329,"3,277",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,12,"201,811","13,129","583,017","13,129",0,0,42,"3,277",0,0,0,Hot Springs NP,HOSP,National Park,Midwest ,AR,2022,"2,646,133","150,800","7,501,578","171,912",0,0,633,"35,741",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,1,488,25,"1,551",25,0,0,2,22,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,2,522,25,"1,597",25,0,0,5,18,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,3,"1,652",25,"7,073",25,0,0,31,126,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,4,"3,589",25,"15,746",25,0,0,78,279,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,5,"4,058",25,"15,363",25,0,0,90,212,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,6,"3,241",25,"9,506",25,0,0,51,75,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,7,"2,669",25,"7,282",25,0,0,46,35,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,8,"2,016",25,"6,048",25,0,0,32,52,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,9,"4,681",25,"15,938",25,0,0,125,149,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,10,"3,578",25,"13,756",25,0,0,83,192,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,11,"1,238",25,"3,748",25,0,0,10,43,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,12,714,25,"1,956",25,0,0,4,18,0,0,0,Hovenweep NM,HOVE,National Monument,Intermountain ,CO,2022,"28,446",300,"99,564",60,0,0,557,"1,221",0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,1,"2,312",382,"1,195",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,2,"4,306",382,"2,225",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,3,"3,795",382,"1,961",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,4,"3,541",382,"1,830",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,5,"4,561",382,"2,356",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,6,"4,652",382,"2,403",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,7,"4,680",382,"2,418",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,8,"4,256",382,"2,199",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,9,"5,765",382,"2,979",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,10,"4,785",382,"2,472",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,11,"3,538",382,"1,828",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,12,"3,826",382,"1,976",382,0,0,0,0,0,0,0,Hubbell Trading Post NHS,HUTR,National Historic Site,Intermountain ,AZ,2022,"50,017","4,584","25,842","1,056",0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,1,"59,309",0,"88,964",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,2,"64,750",0,"97,125",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,3,"142,038",0,"213,057",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,4,"237,661",0,"356,492",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,5,"282,222",0,"426,119",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,6,"319,658",0,"482,259",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,7,"388,775",0,"584,508",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,8,"321,757",0,"484,701",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,9,"252,723",0,"391,803",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,10,"240,676",0,"361,490",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,11,"195,184",0,"291,953",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,12,"183,549",0,"275,799",0,0,0,0,0,0,0,0,Independence NHP,INDE,National Historical Park,Northeast ,PA,2022,"2,688,302",0,"4,054,270",0,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,1,"71,633",335,"143,266",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,2,"74,372",302,"148,743",302,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,3,"127,431",335,"254,863",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,4,"141,437",324,"313,062",324,0,0,"1,008",670,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,5,"234,403",335,"551,558",335,0,0,"2,796","1,801",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,6,"438,727",324,"1,435,202",324,0,0,"4,582","2,030",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,7,"575,495",335,"1,833,008",335,0,0,"4,331","1,587",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,8,"470,160",335,"1,529,055",335,0,0,"4,588","2,000",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,9,"271,515",324,"632,589",324,0,0,"3,146","1,829",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,10,"232,067",335,"520,491",335,0,0,"2,009","1,122",0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,11,"108,278",324,"216,556",324,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,12,"88,662",335,"177,323",335,0,0,0,0,0,0,0,Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,"2,834,180","3,943","7,755,716","1,968",0,0,"22,460","11,039",0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,1,0,9,0,9,0,0,0,0,0,63,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,2,0,6,0,6,0,0,0,0,0,204,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,3,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,4,37,0,37,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,5,"1,206",28,"64,292",28,119,0,360,0,"1,897",385,252,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,6,"5,224",30,"290,746",30,"2,527",34,"1,291",0,"5,742",350,"2,238",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,7,"7,938",26,"400,207",26,"3,238",96,"1,496",0,"6,456",340,"4,906",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,8,"7,981",23,"492,168",23,"4,175",79,"2,120",0,"9,741",332,"3,983",Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,9,"2,849",0,"156,161",0,"1,060",8,928,0,"3,781",240,624,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,10,219,0,397,0,0,0,6,0,2,40,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,11,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,12,0,0,0,0,0,0,0,0,0,0,0,Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,"25,454",122,"1,404,008","46,928","11,119",217,"6,201",0,"27,619","1,954","12,003"
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,1,477,0,954,0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,2,"1,364",0,"2,728",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,3,"1,363",0,"2,726",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,4,"2,115",0,"4,230",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,5,"3,382",0,"6,764",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,6,"3,334",0,"6,668",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,7,"7,012",0,"14,024",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,8,"4,227",0,"8,454",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,9,"3,191",0,"6,382",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,10,"3,552",0,"7,104",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,11,"1,029",0,"2,058",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,12,"1,127",0,"2,254",0,0,0,0,0,0,0,0,James A. Garfield NHS,JAGA,National Historic Site,Midwest ,OH,2022,"32,173",0,"64,346",0,0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,1,"17,305","15,000","34,950","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,2,"22,948","15,000","38,969","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,3,"31,660","19,000","78,710","19,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,4,"29,001","19,000","67,275","19,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,5,"23,732","19,000","55,265","19,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,6,"28,750","15,000","65,754","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,7,"24,918","15,000","56,057","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,8,"19,685","15,000","50,116","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,9,"16,168","15,000","34,897","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,10,"20,390","15,000","37,190","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,11,"18,235","15,000","34,014","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,12,"16,956","15,000","33,875","15,000",0,0,0,0,0,0,0,Jean Lafitte NHP & PRES,JELA,National Historical Park,Southeast ,LA,2022,"269,748","192,000","587,072","91,320",0,0,0,0,0,0,0
